gene	raw_counts	median_length_normalized	RPKM
DNAH6|1768	411	9.88252286952335	2.79450524417827
DNAH7|56171	1150	8.0668449197861	2.28545271737807
DNAH8|1769	42	0.8349193214729	0.245398692020982
DNAH9|1770	86	1.36638068001271	0.385923577412088
DNAI1|27019	147	3.69756838905775	1.05164652236651
DNAI2|64446	4	0.0948316737790422	0.0267844674124371
DNAJA1|3301	7714	283.5875	80.1014411462518
DNAJA2|10294	4053	65.3661290322581	18.4635205246193
DNAJA3|9093	6202	118.753734201455	33.5447449133561
DNAJA4|55466	6489	112.183327568315	31.6978120601775
DNAJB11|51726	3013	87.2135809634359	24.6952517500778
DNAJB12|54788	4686	72.8407465007776	20.5835799492598
DNAJB13|374407	16	0.406933333333333	0.120508675782037
DNAJB14|79982	1595	28.9137055837563	8.16706532157937
DNAJB1|3337	8509	196.253234750462	55.5291302039059
DNAJB2|3300	4559	115.227502527806	32.5493940902846
DNAJB3|414061	0	0	0
DNAJB4|11080	381	9.14182692307692	2.58679042252983
DNAJB5|25822	290	5.78697042366107	1.63685532715035
DNAJB6|10049	7450	165.668149466192	46.8014781147223
DNAJB7|150353	18	0.34910783553142	0.0986027881992763
DNAJB8|165721	0	0	0
DNAJB9|4189	2266	47.6815689582455	13.4967112038415
DNAJC10|54431	10560	125.907941807775	35.5662977057646
DNAJC11|55735	2269	35.6887979861548	10.0827780351283
DNAJC12|56521	6016	300.033932135729	84.7890383496368
DNAJC13|23317	6150	133.216485900217	37.6793836120286
DNAJC14|85406	6821	108.09324452902	30.5508770482455
DNAJC15|29103	2302	41.1335959885387	11.6436598281746
DNAJC16|23341	3671	41.8785942492013	11.8307319573288
DNAJC17|55192	1151	63.6600221483942	18.0006081064582
DNAJC18|202052	460	6.6085081920092	1.86725231499725
DNAJC19|131118	2969	107.221098265896	30.2951921285282
DNAJC1|64215	13399	314.709586466165	88.9201869495004
DNAJC21|134218	5042	58.6229355664108	16.5628473725639
DNAJC22|79962	931	22.4685990338164	6.35153856165515
DNAJC24|120526	1454	25.2545201668985	7.13962050918764
DNAJC25-GNG10|552891	802	27.2789115646259	7.70471603772271
DNAJC25|548645	653	13.6475272422464	3.86493634510246
DNAJC27|51277	810	8.39776026545002	2.3722334008706
DNAJC28|54943	106	3.01136363636364	0.850536197147722
DNAJC2|27000	2004	47.5670152091255	13.4509074753744
DNAJC30|84277	1093	21.507498026835	6.0913444019044
DNAJC3|5611	8265	76.124009581721	21.5071389005177
DNAJC4|3338	2058	76.8893044128646	21.7376987973979
DNAJC5B|85479	98	2.26376677464137	0.6404288863648
DNAJC5G|285126	16	0.420609884332282	0.118797984800904
DNAJC5|80331	6386	121.542301829268	34.3688251868609
DNAJC6|9829	12	0.103341370995522	0.0291879650910247
DNAJC7|7266	6501	173.605769230769	49.0426495679977
DNAJC8|22826	4580	125.548245614035	35.4601238102468
DNAJC9|23234	4051	90.3379464285714	25.5395845559971
DNAL1|83544	3556	26.3135919455138	7.43533087593215
DNAL4|10126	1277	42.313164893617	11.9906482951968
DNALI1|7802	3132	60.9151750972763	17.2102917930451
DNASE1L1|1774	1468	26.6541818181818	7.53863932022857
DNASE1L2|1775	142	4.91689750692521	1.38873939261458
DNASE1L3|1776	31	1.17415287628054	0.344984573474729
DNASE1|1773	398	6.25579150579151	1.80842984440044
DNASE2B|58511	2	0.0971817298347911	0.0274482224357774
DNASE2|1777	7186	186.321743642968	52.6629401374618
DND1|373863	439	12.9167162403331	3.68804668921361
DNER|92737	0	0	0
DNHD1|144132	516	9.07714083510262	2.57855944398268
DNLZ|728489	225	15.495867768595	4.37668712082876
DNM1L|10059	5966	65.7847375385973	18.5823799965099
DNM1P35|100128285	160	1.48302822273074	0.430880562721814
DNM1|1759	378	8.94809523809524	2.54197987977734
DNM2|1785	8046	110.867346938776	31.3365969735376
DNM3|26052	184	3.71990271584921	1.05329076674105
DNMBP|23268	3608	37.498023715415	10.5996618429566
DNMT1|1786	9675	114.424988168481	32.3311449451094
DNMT3A|1788	2720	34.3374589542814	9.70248557856133
DNMT3B|1789	416	5.24166666666667	1.48353483443796
DNMT3L|29947	0	0	0
DNPEP|23549	6431	182.822892938497	51.7194147268037
DNTTIP1|116092	1779	67.2452543659833	19.0761081841048
DNTTIP2|30836	4006	89.4354622599375	25.2671614271948
DNTT|1791	0	0	0
DOC2A|8448	393	9.87569199798691	2.79315017824888
DOC2B|8447	48	1.18388531883342	0.33507726212257
DOCK10|55619	1395	17.4001996007984	4.91525550605649
DOCK11|139818	429	3.37876161966283	0.954527395641406
DOCK1|1793	9906	85.0161401098901	24.0201967806341
DOCK2|1794	1283	13.780880773362	3.89230240572184
DOCK3|1795	24	0.135922330097087	0.0387128098957144
DOCK4|9732	1465	15.2986633249791	4.32098826217605
DOCK5|80005	1225	13.1695024768469	3.7259498800192
DOCK6|57572	1230	13.0904436860068	3.70524655399855
DOCK7|85440	3128	27.6362672322375	7.80734561087892
DOCK8|81704	2185	27.52523977789	7.78819064068862
DOCK9|23348	6781	76.0372280780444	21.47612265427
DOHH|83475	519	13.6149003147954	3.84542251837601
DOK1|1796	4106	108.127502634352	30.5507826553266
DOK2|9046	40	1.27968851395198	0.36657003097229
DOK3|79930	535	12.5535211267606	3.54710285780094
DOK4|55715	513	9.32545454545455	2.63441551176925
DOK5|55816	44	1.2450481041313	0.351654136672965
DOK6|220164	52	0.308031458531935	0.0875059274364619
DOK7|285489	134	2.78239202657807	0.785864949912708
DOLK|22845	1560	34.347154830172	9.71790573065886
DOLPP1|57171	1620	39.9408284023669	11.2809757978285
DOM3Z|1797	737	23.1761006289308	6.54590905449302
DONSON|29980	1612	37.9830348727615	10.7280122688268
DOPEY1|23033	3141	19.5894907638542	5.5363890292205
DOPEY2|9980	8372	56.0119111349036	15.823114110082
DOT1L|84444	2222	20.0531934141487	5.67746144469097
DPAGT1|1798	1698	39.4883720930233	11.1531830384029
DPCD|25911	1393	58.8225806451613	16.6995754222309
DPCR1|135656	2	0.0188465887674331	0.00532307216102807
DPEP1|1800	36	1.08173076923077	0.305526427857854
DPEP2|64174	77	2.19723979298447	0.625303337623332
DPEP3|64180	2	0.0570125427594071	0.0161027485099287
DPF1|8193	16	0.346921075455334	0.0979851548531307
DPF2|5977	4454	92.3438407299876	26.0887100431547
DPF3|8110	8	0.165631469979296	0.0467813182383684
DPH1|1801	4182	97.2430167597765	27.4947234047922
DPH2|1802	1245	26.5345268542199	7.49447037587097
DPH3B|100132911	64	2.92602996254682	0.846268790604193
DPH3|285381	1531	19.0079483358172	5.37033062308759
DPH5|51611	838	23.580518018018	6.66347328345037
DPM1|8813	2117	101.024832855778	28.5544487185007
DPM2|8818	2103	67.1780909673286	19.0254953632705
DPM3|54344	677	71.3755274261603	20.1701872785896
DPP10|57628	0	0	0
DPP3|10072	8484	160.39447806354	45.3146690620923
DPP4|1803	156	3.37370242214533	0.952875964161057
DPP6|1804	23	0.262138135400046	0.0740388739899183
DPP7|29952	5941	254.225945017182	72.0785722878828
DPP8|54878	2639	32.2922586967173	9.1298994266596
DPP9|91039	4322	102.897227533461	29.1757941374487
DPPA2|151871	0	0	0
DPPA3|359787	0	0	0
DPPA4|55211	60	1.19047619047619	0.336240724838273
DPPA5|340168	6	0.488562091503268	0.138452063168701
DPRXP4|503645	5	0.377073906485671	0.106501587052847
DPRX|503834	0	0	0
DPT|1805	749	21.528530259366	6.09651914810513
DPY19L1|23333	751	60.724025974026	17.2170534786507
DPY19L2P1|554236	52	0.763220439691028	0.218166887417346
DPY19L2P2|349152	351	4.73376623376623	1.34114198202538
DPY19L2P4|442523	16	0.390981169474727	0.111969161095798
DPY19L2|283417	16	0.317712470214456	0.0897354118710562
DPY19L3|147991	1984	22.4124971700249	6.34327985495214
DPY19L4|286148	2637	35.8887370147622	10.1804278946796
DPY30|84661	1937	130.959404600812	37.015599361966
DPYD|1806	764	21.3057574063723	6.03090686339324
DPYSL2|1808	1800	20.3206141341161	5.73939914151579
DPYSL3|1809	3017	29.1346599690881	8.23153153152182
DPYSL4|10570	30	0.542093704245974	0.155074419215309
DPYSL5|56896	66	0.63768115942029	0.180108075217718
DPYS|1807	4	0.119545726240287	0.0337647589795755
DQX1|165545	7	0.161588180978763	0.0456393227619817
DR1|1810	3016	47.9462639109698	13.5428569464908
DRAM1|55332	317	4.67977528089888	1.32368687477728
DRAM2|128338	4152	110.083819628647	31.1061021539509
DRAP1|10589	3100	156.193319838057	44.3102655606712
DRD1|1812	2	0.0296471983397569	0.00837362018571448
DRD2|1813	4	0.0761614623000762	0.0215112116423571
DRD3|1814	0	0	0
DRD4|1815	0	0	0
DRD5|1816	0	0	0
DRG1|4733	2073	70.4880708929789	19.9557838778249
DRG2|1819	1954	51.9574241617882	14.6857923395569
DRGX|644168	0	0	0
DRP2|1821	49	0.351204128440367	0.0991948697989057
DSC1|1823	78	0.916902071563089	0.259304287799007
DSC2|1824	473	4.53559777393974	1.28185727108753
DSC3|1825	161	1.15641173087982	0.326863108303106
DSCAML1|57453	57	0.659604190919674	0.18741799656876
DSCAM|1826	31	0.220986598232107	0.0624159429340507
DSCC1|79075	350	7.63596682671323	2.15745903759171
DSCR10|259234	0	0	0
DSCR3|10311	2723	42.3843039551542	11.9758663148097
DSCR4|10281	0	0	0
DSCR6|53820	1123	28.0344655344655	7.9216433704905
DSCR8|84677	30	2.61780104712042	0.739377510115574
DSCR9|257203	17	1.48601398601399	0.419713072612809
DSEL|92126	573	3.07531516000431	0.871885495523961
DSE|29940	1666	22.4311877188257	6.33650309679064
DSG1|1828	2	0.0220653133274493	0.00623217583548432
DSG2|1829	12911	113.558217368328	32.117415524441
DSG3|1830	165	1.67648851859378	0.473511120327013
DSG4|147409	0	0	0
DSN1|79980	1927	42.8221431747443	12.1001808910897
DSPP|1834	0	0	0
DSP|1832	43868	248.181951992754	70.1436527312755
DSTN|11034	30650	949.221189591078	268.180102282719
DSTYK|25778	3722	23.8792196123733	6.74656591831834
DST|667	7176	100.18161497625	28.3152457503372
DTD1|92675	269	9.78581871345029	2.77693545995819
DTHD1|401124	16	0.380552813425469	0.111527032127996
DTL|51514	3877	45.2368728121354	12.7774614208437
DTNA|1837	140	1.53525148253899	0.434240162980243
DTNBP1|84062	1191	39.1518737672584	11.0581417079948
DTNB|1838	2733	59.8733011836914	16.9205295227032
DTWD1|56986	1385	26.2216748768473	7.41156610983037
DTWD2|285605	2079	20.8423803779654	5.90266739272785
DTX1|1840	233	3.49894482966536	0.991996301859313
DTX2|113878	1351	31.5491113189897	8.92374705742436
DTX3L|151636	9443	94.4201680672269	26.6816904592253
DTX3|196403	2611	67.305827746261	19.0164158675682
DTX4|23220	294	2.62969588550984	0.742737114544364
DTYMK|1841	1768	84.2469018112488	23.8016122627176
DULLARD|23399	5585	160.557093425606	45.4855748704231
DUOX1|53905	242	2.21878453038674	0.629383191023243
DUOX2|50506	7	0.0548073911681804	0.0154799206236223
DUOXA1|90527	9	0.261020881670534	0.0737233143786933
DUOXA2|405753	0	0	0
DUPD1|338599	0	0	0
DUS1L|64118	4283	115.104301075269	32.5188166818589
DUS2L|54920	428	11.6779475982533	3.29927034371878
DUS3L|56931	836	24.7278106508876	6.98584871628488
DUS4L|11062	618	14.8059415428845	4.18182283368578
DUSP10|11221	762	16.9322638146168	4.7954760061159
DUSP11|8446	1484	38.5582726326743	10.9038563463683
DUSP12|11266	1461	57.6903633491311	16.2973170280617
DUSP13|51207	10	0.367107195301028	0.103686567130745
DUSP14|11072	985	31.5911424903723	8.92829190408174
DUSP15|128853	268	10.2750385208012	2.91581325021541
DUSP16|80824	13180	210.051993620415	59.3714244470413
DUSP18|150290	396	8.06563391765186	2.27980258275995
DUSP19|142679	261	2.47026515151515	0.698081595772187
DUSP1|1843	3236	93.671884057971	26.492260518388
DUSP21|63904	2	0.112485939257593	0.031770777150073
DUSP22|56940	1189	25.4624946420917	7.19725217187041
DUSP23|54935	1873	130.316155988858	36.8394329528239
DUSP26|78986	0	0	0
DUSP27|92235	46	0.570153693604363	0.16103546861367
DUSP28|285193	707	13.3719604863222	3.7934392413935
DUSP2|1844	189	5.53161592505855	1.56269254904345
DUSP3|1845	5422	65.4858661512443	18.4996576040278
DUSP4|1846	15092	255.069129108777	72.2232771294094
DUSP5P|574029	2	0.040453074433657	0.0114256556983879
DUSP5|1847	1194	23.4286836935167	6.62546163818849
DUSP6|1848	5454	103.905451772779	29.364083247142
DUSP7|1849	896	13.5743776563449	3.84135123166785
DUSP8|1850	1345	14.8661767980405	4.22940070053753
DUSP9|1852	0	0	0
DUT|1854	3679	98.1590181430096	27.7242499042477
DUX4|22947	27	0.837988826815642	0.236683415249287
DUXA|503835	83	1.23670053795577	0.350309374413096
DVL1|1855	2163	42.0907674328009	11.8995422238636
DVL2|1856	2622	57.4859649122807	16.2404270096886
DVL3|1857	7013	70.042957042957	19.7878842234194
DVWA|344875	0	0	0
DYDC1|143241	108	1.77509907529723	0.503694824262353
DYDC2|84332	65	1.59626719056974	0.450853231241889
DYM|54808	2705	66.8875123885035	18.9297862977583
DYNC1H1|1778	35856	208.503727865797	58.9890950665945
DYNC1I1|1780	20	0.322948073701843	0.0946205054821271
DYNC1I2|1781	15341	302.985381272224	85.5975094070509
DYNC1LI1|51143	3554	76.6947322970639	21.6709760428149
DYNC1LI2|1783	5034	93.3605341246291	26.368955478897
DYNC2H1|79659	2616	9.56280157917824	2.70093880095268
DYNC2LI1|51626	2753	98.2	27.770121464393
DYNLL1|8655	7852	525.311914323962	148.442853012135
DYNLL2|140735	6179	202.224047306176	57.332799230341
DYNLRB1|83658	4635	330.034188034188	93.2421394647672
DYNLRB2|83657	206	17.6068376068376	4.97291410478759
DYNLT1|6993	4651	320.431977559607	92.1205268883
DYNLT3|6990	2343	52.5035874439462	14.837715142796
DYRK1A|1859	5875	57.7246462264151	16.3064856237901
DYRK1B|9149	2617	53.6521739130435	15.1589676086439
DYRK2|8445	1546	12.7054569362262	3.58855732169605
DYRK3|8444	457	10.3439057544178	2.92424307772805
DYRK4|8798	887	33.3233082706767	9.41827967152257
DYSFIP1|116729	14	0.622775800711744	0.175898172780164
DYSF|8291	506	3.73343173431734	1.05472883900561
DYTN|391475	0	0	0
DYX1C1|161582	916	25.3447703375761	7.15874552627451
DZIP1L|199221	125	2.21250888415068	0.627314785146032
DZIP1|22873	294	3.08611228366399	0.876298115302447
DZIP3|9666	2315	31.9626142342841	9.05363768375112
E2F1|1869	1994	36.5011021307862	10.3451462982203
E2F2|1870	902	8.54542006447942	2.41572987289458
E2F3|1871	1700	27.1716848174247	7.68981029899189
E2F4|1874	1585	37.6480952380952	10.6588309773733
E2F5|1875	269	8.06538692261548	2.27885285496269
E2F6|1876	1695	26.1191358024691	7.38795592630761
E2F7|144455	947	12.7838788206654	3.61742996746483
E2F8|79733	453	7.26427196921103	2.05173702077389
E4F1|1877	2339	46.4047619047619	13.107784256612
EAF1|85403	4228	47.75372797108	13.4903486113604
EAF2|55840	56	3.16893424036281	0.896641932902061
EAPP|55837	4475	163.790168745415	46.3656964294596
EARS2|124454	3587	48.8007621121394	13.7877000979274
EBAG9|9166	1390	46.4919678714859	13.1390451914715
EBF1|1879	255	2.43783473603673	0.688817552222246
EBF2|64641	71	1.6114389468906	0.455138375609501
EBF3|253738	57	0.928943937418514	0.262372977595445
EBF4|57593	1043	18.2180293501048	5.14652732084745
EBI3|10148	200	8.69973890339426	2.45815673511009
EBNA1BP2|10969	4061	145.294917680744	41.0521764565967
EBPL|84650	1005	48.3638113570741	13.659981708781
EBP|10682	2310	102.243578387954	28.8946635286176
ECD|11319	3168	71.4575812274368	20.1890098754879
ECE1|1889	15938	155.900587084149	44.0466137463485
ECE2|9718	346	6.97013720742534	1.9718523863397
ECEL1|9427	4	0.0696378830083565	0.0196686774975034
ECH1|1891	6681	310.727441860465	87.7672742986689
ECHDC1|55862	427	10.0140712945591	2.82839641615834
ECHDC2|55268	2677	72.2409312398484	20.4682672747517
ECHDC3|79746	1910	55.4117305458769	15.6638971814903
ECHS1|1892	8742	322.854074074074	91.4485107366812
ECM1|1893	682	15.7751041184637	4.45686225000809
ECM2|1842	526	10.0612323000383	2.84279758634792
ECSCR|641700	207	13.922972972973	3.95037413749182
ECSIT|51295	1548	49.7837837837838	14.0675849202607
ECT2L|345930	82	1.00960354592465	0.285154655588036
ECT2|1894	5786	72.9916708732963	20.6235565432606
EDA2R|60401	64	1.02897135416667	0.294210634233489
EDARADD|128178	563	9.90889830508475	2.80746757751617
EDAR|10913	2	0.02322340919647	0.006559270990807
EDA|1896	115	4.84317032040472	1.36934460452686
EDC3|80153	2937	37.9338672177732	10.7147089567813
EDC4|23644	2986	38.0469028804486	10.7490751423445
EDDM3A|10876	12	0.688073394495413	0.194340969401938
EDDM3B|64184	25	1.39353400222965	0.393592821717042
EDEM1|9695	6815	170.299299299299	48.1692605958253
EDEM2|55741	1910	50.9151094500801	14.4010843280973
EDEM3|80267	5975	44.7548696433923	12.6430341471628
EDF1|8721	6487	541.867892976589	153.194198068707
EDIL3|10085	382	6.48777173913043	1.8324205806064
EDN1|1906	306	7.26210826210826	2.05193057721818
EDN2|1907	185	8.00173010380623	2.26002632525379
EDN3|1908	8	0.15284677111196	0.0431703796506151
EDNRA|1909	1507	21.5840733314237	6.09625334801308
EDNRB|1910	200	2.32658286778399	0.65745393124802
EEA1|8411	4383	27.2803342062601	7.71881906379578
EED|8726	679	17.02359437751	4.81371134083226
EEF1A1P9|441032	1653	50.1841945288754	14.1907893997702
EEF1A1|1915	432867	6437.45776323617	1818.26162439616
EEF1A2|1917	3909	109.889201349831	31.0479919699089
EEF1B2|1933	9059	503.248888888889	142.146887227796
EEF1DP3|196549	37	1.90721649484536	0.538678439586264
EEF1D|1936	13615	475.260474860335	134.268529109127
EEF1E1|9521	663	38.7056074766355	10.9380364764563
EEF1G|1937	53810	1707.05139593909	482.176880043778
EEF2K|29904	8350	73.8473796033994	20.8781200780422
EEF2|1938	121150	1911.24027821688	540.908529938218
EEFSEC|60678	1809	43.7284607938045	12.3653909931086
EEPD1|80820	524	5.56582035417111	1.57883206149791
EFCAB10|100130771	103	4.27928692699491	1.2347855480903
EFCAB1|79645	72	1.67910447761194	0.4742499775704
EFCAB2|84288	397	5.3837808516409	1.52060695577797
EFCAB3|146779	48	1.48148148148148	0.418432902020962
EFCAB4A|283229	4869	135.658100558659	38.4137182949593
EFCAB4B|84766	1166	22.9241706161137	6.50330994343598
EFCAB5|374786	26	0.345560871876661	0.0976009759498655
EFCAB6|64800	251	7.33625730994152	2.07289457382753
EFCAB7|84455	572	12.0239898989899	3.39976732892032
EFEMP1|2202	711	13.0569852941176	3.69147813423548
EFEMP2|30008	1404	37.524064171123	10.602910728483
EFHA1|221154	3327	105.278024065864	29.7557070579805
EFHA2|286097	41	0.513920240782543	0.145223608771384
EFHB|151651	72	1.35722455203965	0.387644663328608
EFHC1|114327	2074	18.8809176984705	5.33307666773712
EFHC2|80258	781	11.9079229122056	3.37392727321659
EFHD1|80303	17420	545.490601503759	154.139827017966
EFHD2|79180	2808	57.7029702970297	16.3592764540126
EFNA1|1942	11550	378.801837270341	107.027805524309
EFNA2|1943	0	0	0
EFNA3|1944	1011	29.0915898617512	8.22433966479421
EFNA4|1945	1317	59.2241224122412	16.7406115694908
EFNA5|1946	69	1.0672402804334	0.310524417011254
EFNB1|1947	1429	27.5471042471042	7.79169722909014
EFNB2|1948	683	7.85997693194925	2.22500609751112
EFNB3|1949	35	0.540791100123609	0.152742232852986
EFR3A|23167	7360	69.3472353274203	19.6147825744493
EFR3B|22979	3089	24.2736443883985	6.87629242734361
EFS|10278	3376	59.1128636522958	16.7109165286605
EFTUD1|79631	3815	53.9872593431484	15.2536385449707
EFTUD2|9343	7494	90.5450809765531	25.5816039790662
EGFL6|25975	14	0.293624161073825	0.082931856629574
EGFL7|51162	1359	40.8867469879518	11.5614145134451
EGFL8|80864	128	4.47552447552448	1.2640770186927
EGFLAM|133584	184	2.52747252747253	0.713864923502795
EGFR|1956	200	5.20865936358894	1.4733552888062
EGF|1950	580	6.1026936026936	1.72365826116589
EGLN1|54583	1986	19.2947122861586	5.4522766991077
EGLN2|112398	17671	409.289156626506	115.640321428137
EGLN3|112399	3502	73.9379222972973	20.8849792111962
EGOT|100126791	89	3.00821917808219	0.86086837633251
EGR1|1958	5698	137.559593023256	38.9863300898237
EGR2|1959	381	6.65153631284916	1.87867460854122
EGR3|1960	999	12.7734015345269	3.60818115927475
EGR4|1961	2	0.0462962962962963	0.0130760281881551
EHBP1L1|254102	3668	57.5311516677155	16.2995283529531
EHBP1|23301	2296	23.4837256908905	6.63753645396199
EHD1|10938	2435	35.546783625731	10.0547774646813
EHD2|30846	2969	47.514404609475	13.4214295473377
EHD3|30845	509	7.03650442477876	1.9878745065245
EHD4|30844	4585	92.6728744939271	26.2145248510552
EHF|26298	16910	233.688415814211	66.0229161168477
EHHADH|1962	1168	15.1009055627426	4.26769081440267
EHMT1|79813	5700	106.368322749346	30.0694917916633
EHMT2|10919	4314	75.3692307692308	21.3016728853136
EI24|9538	4984	110.060512367491	31.0886035551882
EID1|23741	7605	181.207061068702	51.2398138934126
EID2B|126272	180	4.8230563002681	1.36299189264201
EID2|163126	989	35.0042583392477	9.91253884196748
EID3|493861	125	4.28887353144437	1.21994734305524
EIF1AD|84285	1539	27.617350611951	7.82358818290003
EIF1AX|1964	11099	125.042654028436	35.3737990993364
EIF1AY|9086	0	0	0
EIF1B|10289	1983	97.5177514792899	27.6175000087578
EIF1|10209	20056	805.782154340836	227.679298270875
EIF2AK1|27102	13160	192.895014662757	54.5005787192405
EIF2AK2|5610	3522	77.6866725507502	21.9497232925758
EIF2AK3|9451	4466	48.8549517966696	13.8188749428932
EIF2AK4|440275	10211	128.880555555556	36.4143610443413
EIF2A|83939	6230	81.2203389830509	22.9415249181701
EIF2B1|1967	3721	105.215619694397	29.738750967275
EIF2B2|8892	1663	53.8804418453541	15.2599542995803
EIF2B3|8891	1610	51.3329081632653	14.5003812586505
EIF2B4|8890	2744	77.8818181818182	22.0176540091826
EIF2B5|8893	6670	157.823863636364	44.5996575076675
EIF2C1|26523	3072	20.9371420779929	5.91534268905554
EIF2C2|27161	583	8.58362779740872	2.42437879516783
EIF2C3|192669	675	13.3690051525961	3.77821028504362
EIF2C4|192670	1428	14.9575451870534	4.23841397917198
EIF2S1|1965	7171	85.9819927971188	24.3144427342715
EIF2S2|8894	6255	121.160402944595	34.2246419303614
EIF2S3|1968	15878	226.844807802639	64.3232557708687
EIF3A|8661	21856	208.152219470375	58.8022186791279
EIF3B|8662	9171	189.688043028548	53.5845572505816
EIF3CL|728689	38504	628.408096637284	177.524564317747
EIF3C|8663	16280	261.189666238768	73.7830417251019
EIF3D|8664	6210	164.783970276008	46.5489946137571
EIF3E|3646	8870	318.577586206897	89.987873298312
EIF3F|8665	8227	285.611111111111	80.6823629279638
EIF3G|8666	5760	285.977114427861	80.9386628386816
EIF3H|8667	23476	912.672628304821	257.799894840388
EIF3IP1|442720	5	0.253292806484296	0.071540579752824
EIF3I|8668	9389	316.500337154417	89.4082905942515
EIF3J|8669	6155	127.735574927356	36.0820214935417
EIF3K|27335	6148	318.242487046632	89.9717461190047
EIF3L|51386	9677	268.160199556541	75.7536933253429
EIF3M|10480	6771	322.187797902765	91.1542514880436
EIF4A1|1973	41512	931.281418312388	263.122553284752
EIF4A2|1974	15642	411.815068493151	116.384642546181
EIF4A3|9775	8929	272.169512195122	76.8880025289021
EIF4B|1975	33692	430.775191815857	121.688528146431
EIF4E1B|253314	1	0.00709219858156028	0.0071540579752824
EIF4E2|9470	4767	218.600183823529	61.8750923554871
EIF4E3|317649	4469	36.1185125303153	10.2039954035075
EIF4EBP1|1978	1603	91.2656784492588	25.8127058614157
EIF4EBP2|1979	13293	88.1103439118311	24.9269969620976
EIF4EBP3|8637	333	22.831043956044	6.45970161756605
EIF4ENIF1|56478	1771	30.9146853146853	8.74484531290924
EIF4E|1977	4753	58.2672878862187	16.4596348544789
EIF4G1|1981	27163	262.651837524178	74.1970765897185
EIF4G2|1982	65465	861.450381679389	243.354556505548
EIF4G3|8672	13564	123.852183446008	34.9995077748339
EIF4H|7458	26296	572.138816362054	161.599223766137
EIF5A2|56648	244	2.17843597616038	0.622321644959838
EIF5AL1|143244	1081	14.0187061574435	3.96622535440563
EIF5A|1984	17683	688.396417445483	194.486977388814
EIF5B|9669	10282	162.058712121212	45.8344506240717
EIF5|1983	23288	201.333448633691	56.8792300244579
EIF6|3692	5203	239.417127071823	67.6586930349986
ELAC1|55520	246	7.5633106856084	2.14579318655283
ELAC2|60528	5728	102.243214285714	28.8898030781044
ELANE|1991	2	0.106609808102345	0.0301111096870095
ELAVL1|1994	5993	49.1855144032922	13.9314910100646
ELAVL2|1993	128	1.68482593675259	0.480369422463608
ELAVL3|1995	2	0.00513698630136986	0.00604542399109909
ELAVL4|1996	14	0.358790363915941	0.10133754290359
ELF1|1997	8628	116.227431959041	32.8336213699795
ELF2|1998	3528	57.1605058365759	16.1552547482607
ELF3|1999	11678	178.920625191542	50.5418344332751
ELF4|2000	2276	27.4409068982151	7.75251407832614
ELF5|2001	620	13.2898799313894	3.75459197032102
ELFN1|392617	63	0.834177552652626	0.237188205257817
ELFN2|114794	20	0.232049453162149	0.0671522132344625
ELK1|2002	2399	41.5609840609841	11.7390654723682
ELK3|2004	2309	52.6408256880734	14.9577766116358
ELK4|2005	940	15.4640738299275	4.37534074377555
ELL2|22936	11272	92.7951509153884	26.2550600224039
ELL3|80237	566	13.3051245886225	3.75792877802324
ELL|8178	1646	20.1864115771401	5.70149467488827
ELMO1|9844	671	12.346352247605	3.49150188186891
ELMO2|63916	4183	58.634221598878	16.5702070081169
ELMO3|79767	1836	37.2967479674797	10.5399165746865
ELMOD1|55531	190	3.16034597471723	0.892615097874058
ELMOD2|255520	1099	39.9257352941176	11.4119113066802
ELMOD3|84173	1395	29.1677824267782	8.24282178588888
ELN|2006	1592	23.6513979773944	6.6872099421732
ELOF1|84337	3110	141.010889292196	39.854594807963
ELOVL1|64834	3633	121.007328447702	34.1809641839925
ELOVL2|54898	2561	31.3351311595979	8.86656652244529
ELOVL3|83401	2	0.0742390497401633	0.0209682411925872
ELOVL4|6785	10	0.174216027874564	0.0492059597324302
ELOVL5|60481	53048	933.754225352113	263.785110841996
ELOVL6|79071	1010	15.3480243161094	4.33535913302114
ELOVL7|79993	391	5.04102167182663	1.424598860499
ELP2P|100131454	40	0.747104968248039	0.211013977485356
ELP2|55250	89355	1829.28787878788	516.740859399182
ELP3|55140	1817	29.3027759845061	8.2827226195313
ELP4|26610	1167	35.4155528554071	10.0124561890784
ELSPBP1|64100	0	0	0
ELTD1|64123	739	10.2083448466427	2.88373573294565
EMB|133418	890	10.6561302681992	3.00974097089431
EMCN|51705	382	4.76546906187625	1.34596960811009
EMD|2010	4086	148.382481751825	42.118936694121
EME1|146956	404	8.80078465562337	2.48706740150646
EME2|197342	303	11.6552795031056	3.32220455302163
EMG1|10436	1672	78.2022471910112	22.1087721545345
EMID1|129080	858	20.8430515063168	5.88764371247425
EMID2|136227	6	0.0992720052945069	0.0280386044537541
EMILIN1|11117	949	24.3109286813751	6.8762867165746
EMILIN2|84034	345	4.29508605637316	1.21529760611289
EMILIN3|90187	45	0.587927880846616	0.166055649319137
EML1|2009	2223	24.81134181737	7.00903137201389
EML2|24139	3982	95.6668269230769	27.0356941273328
EML3|256364	2524	41.5457839262187	11.7405160601633
EML4|27436	4799	57.4719693339722	16.2367053227007
EML5|161436	114	1.5163188871054	0.430690366646777
EML6|400954	468	4.01496388028896	1.13676430812196
EMP1|2012	10960	211.88901778809	59.8524093029984
EMP2|2013	31038	298.46259159275	84.5202591469868
